Model,MSO58 
Channel,CH1,,Channel,CH2,,Channel,CH8 
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,DIGITAL 
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s 
Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09 
Record Length,16056,,Record Length,16056,,Record Length,16056 
Zero Index,53.96000000,,Zero Index,53.96000000,,Zero Index,53.96000000 
Vertical Units,V,,Vertical Units,V,,Vertical Units,None 
,,,,,,, 
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,, 
 
TIME,CH1,CH2,CH8_D7,CH8_D6,CH8_D5,CH8_D4,CH8_D3,CH8_D2,CH8_D1,CH8_D0 
6.07281600e-05,-3.39375000e-01,4.41250000e-01,1,0,0,0,0,0,0,0
6.07321600e-05,4.18750000e-02,3.87812500e-01,1,0,0,0,0,0,0,0
6.07361600e-05,1.49062500e-01,2.55937500e+00,1,0,0,0,0,0,0,0
6.07401600e-05,-2.65625000e-01,3.45718750e+00,1,0,0,0,0,0,0,0
6.07441600e-05,3.15625000e-02,3.43375000e+00,1,0,0,0,0,0,0,0
6.07481600e-05,3.20000000e-01,2.75125000e+00,1,0,0,0,0,0,0,0
6.07521600e-05,-2.81562500e-01,3.25531250e+00,1,0,0,0,0,0,0,0
6.07561600e-05,3.78125000e-02,8.96875000e-02,0,0,0,1,0,0,0,0
6.07601600e-05,1.18437500e-01,7.62500000e-02,0,0,0,1,0,0,0,0
6.07641600e-05,-8.87500000e-02,6.78125000e-02,0,0,0,1,0,0,0,0
6.07681600e-05,-8.62500000e-02,5.59375000e-01,0,0,0,1,0,0,0,0
6.07721600e-05,2.78437500e-01,1.57843750e+00,0,0,0,1,0,0,0,0
6.07761600e-05,-1.48750000e-01,3.39125000e+00,0,0,0,1,0,0,0,0
6.07801600e-05,7.71875000e-02,3.35250000e+00,0,0,0,1,0,0,0,0
6.07841600e-05,3.82500000e-01,2.83562500e+00,0,0,0,1,0,0,0,0
6.07881600e-05,-5.78125000e-02,3.03468750e+00,0,0,0,1,0,0,0,0
6.07921600e-05,1.68750000e-02,4.68125000e-01,1,0,0,0,0,0,0,0
6.07961600e-05,2.92812500e-01,-7.03125000e-02,1,0,0,0,0,0,0,0
6.08001600e-05,1.01562500e-01,-1.02812500e-01,1,0,0,0,0,0,0,0
6.08041600e-05,-1.78437500e-01,6.49375000e-01,1,0,0,0,0,0,0,0
6.08081600e-05,3.74375000e-01,2.59375000e-01,1,0,0,0,0,0,0,0
6.08121600e-05,-5.93750000e-02,3.25781250e+00,1,0,0,0,0,0,0,0
6.08161600e-05,2.68750000e-02,3.32000000e+00,1,0,0,0,0,0,0,0
6.08201600e-05,2.99375000e-01,3.13468750e+00,1,0,0,0,0,0,0,0
6.08241600e-05,8.75000000e-02,2.88625000e+00,1,0,0,0,0,0,0,0
6.08281600e-05,-1.43750000e-01,1.06656250e+00,0,0,0,1,0,0,0,0
6.08321600e-05,2.10937500e-01,-2.65625000e-02,0,0,0,1,0,0,0,0
6.08361600e-05,3.40625000e-02,-4.56250000e-02,0,0,0,1,0,0,0,0
6.08401600e-05,-3.20000000e-01,5.98125000e-01,0,0,0,1,0,0,0,0
6.08441600e-05,2.35312500e-01,2.04062500e-01,0,0,0,1,0,0,0,0
6.08481600e-05,3.28125000e-02,3.08968750e+00,0,0,0,1,0,0,0,0
6.08521600e-05,-1.94687500e-01,3.37875000e+00,0,0,0,1,0,0,0,0
6.08561600e-05,6.62500000e-02,3.44093750e+00,0,0,0,1,0,0,0,0
6.08601600e-05,2.24375000e-01,2.77156250e+00,0,0,0,1,0,0,0,0
6.08641600e-05,-2.87187500e-01,2.71031250e+00,0,0,0,0,0,0,0,0
6.08681600e-05,1.06562500e-01,1.09375000e-02,1,0,0,0,0,0,0,0
6.08721600e-05,-2.84375000e-02,7.56250000e-02,1,0,0,0,0,0,0,0
6.08761600e-05,-3.25312500e-01,3.68125000e-01,1,0,0,0,0,0,0,0
6.08801600e-05,2.12500000e-02,3.90625000e-01,1,0,0,0,0,0,0,0
6.08841600e-05,1.69687500e-01,2.45812500e+00,1,0,0,0,0,0,0,0
6.08881600e-05,-2.36562500e-01,3.45000000e+00,1,0,0,0,0,0,0,0
6.08921600e-05,3.53125000e-02,3.40968750e+00,1,0,0,0,0,0,0,0
6.08961600e-05,3.41250000e-01,2.77000000e+00,1,0,0,0,0,0,0,0
6.09001600e-05,-2.60937500e-01,3.24062500e+00,1,0,0,0,0,0,0,0
6.09041600e-05,2.46875000e-02,9.09375000e-02,0,0,0,1,0,0,0,0
6.09081600e-05,1.17187500e-01,5.56250000e-02,0,0,0,1,0,0,0,0
6.09121600e-05,-8.03125000e-02,6.50000000e-02,0,0,0,1,0,0,0,0
6.09161600e-05,-9.75000000e-02,5.76875000e-01,0,0,0,1,0,0,0,0
6.09201600e-05,2.71250000e-01,1.54875000e+00,0,0,0,1,0,0,0,0
6.09241600e-05,-1.40000000e-01,3.37875000e+00,0,0,0,1,0,0,0,0
6.09281600e-05,6.96875000e-02,3.35437500e+00,0,0,0,1,0,0,0,0
6.09321600e-05,3.85937500e-01,2.85281250e+00,0,0,0,1,0,0,0,0
6.09361600e-05,-5.03125000e-02,3.02843750e+00,0,0,0,1,0,0,0,0
6.09401600e-05,3.12500000e-03,5.33750000e-01,1,0,0,0,0,0,0,0
6.09441600e-05,3.09375000e-01,-8.06250000e-02,1,0,0,0,0,0,0,0
6.09481600e-05,1.04687500e-01,-7.25000000e-02,1,0,0,0,0,0,0,0
6.09521600e-05,-1.90937500e-01,6.48750000e-01,1,0,0,0,0,0,0,0
6.09561600e-05,3.81562500e-01,1.47500000e-01,1,0,0,0,0,0,0,0
6.09601600e-05,-3.59375000e-02,3.26406250e+00,1,0,0,0,0,0,0,0
6.09641600e-05,9.37500000e-04,3.30312500e+00,1,0,0,0,0,0,0,0
6.09681600e-05,2.44375000e-01,3.21250000e+00,1,0,0,0,0,0,0,0
6.09721600e-05,9.21875000e-02,2.86625000e+00,1,0,0,0,0,0,0,0
6.09761600e-05,-1.68125000e-01,1.23812500e+00,0,0,0,1,0,0,0,0
6.09801600e-05,1.90937500e-01,-4.56250000e-02,0,0,0,1,0,0,0,0
6.09841600e-05,1.90625000e-02,-2.37500000e-02,0,0,0,1,0,0,0,0
6.09881600e-05,-3.34375000e-01,5.89062500e-01,0,0,0,1,0,0,0,0
6.09921600e-05,2.03437500e-01,2.33750000e-01,0,0,0,1,0,0,0,0
6.09961600e-05,4.78125000e-02,3.07125000e+00,0,0,0,1,0,0,0,0
6.10001600e-05,-2.06875000e-01,3.37000000e+00,0,0,0,1,0,0,0,0
6.10041600e-05,3.43750000e-02,3.45750000e+00,0,0,0,1,0,0,0,0
6.10081600e-05,2.34687500e-01,2.78093750e+00,0,0,0,1,0,0,0,0
6.10121600e-05,-2.80000000e-01,2.56656250e+00,0,0,0,0,0,0,0,0
6.10161600e-05,1.02187500e-01,-1.56250000e-03,1,0,0,0,0,0,0,0
6.10201600e-05,-1.06250000e-02,7.09375000e-02,1,0,0,0,0,0,0,0
6.10241600e-05,-3.38437500e-01,3.95937500e-01,1,0,0,0,0,0,0,0
6.10281600e-05,3.21875000e-02,4.16562500e-01,1,0,0,0,0,0,0,0
6.10321600e-05,1.60937500e-01,2.40937500e+00,1,0,0,0,0,0,0,0
6.10361600e-05,-2.23750000e-01,3.44750000e+00,1,0,0,0,0,0,0,0
6.10401600e-05,4.46875000e-02,3.42218750e+00,1,0,0,0,0,0,0,0
6.10441600e-05,3.44062500e-01,2.76500000e+00,1,0,0,0,0,0,0,0
6.10481600e-05,-2.44062500e-01,3.22437500e+00,1,0,0,0,0,0,0,0
6.10521600e-05,3.81250000e-02,1.02812500e-01,0,0,0,1,0,0,0,0
6.10561600e-05,1.29375000e-01,6.56250000e-02,0,0,0,1,0,0,0,0
6.10601600e-05,-3.09375000e-02,4.37500000e-02,0,0,0,1,0,0,0,0
6.10641600e-05,-1.10625000e-01,5.68437500e-01,0,0,0,1,0,0,0,0
6.10681600e-05,3.04687500e-01,1.11312500e+00,0,0,0,1,0,0,0,0
6.10721600e-05,-1.42812500e-01,3.35718750e+00,0,0,0,1,0,0,0,0
6.10761600e-05,7.59375000e-02,3.34468750e+00,0,0,0,1,0,0,0,0
6.10801600e-05,4.00312500e-01,2.91500000e+00,0,0,0,1,0,0,0,0
6.10841600e-05,-2.37500000e-02,2.97875000e+00,0,0,0,1,0,0,0,0
6.10881600e-05,-5.00000000e-03,5.85625000e-01,1,0,0,0,0,0,0,0
6.10921600e-05,2.86250000e-01,-8.09375000e-02,1,0,0,0,0,0,0,0
6.10961600e-05,1.03437500e-01,-7.93750000e-02,1,0,0,0,0,0,0,0
6.11001600e-05,-2.15937500e-01,6.63437500e-01,1,0,0,0,0,0,0,0
6.11041600e-05,3.71562500e-01,1.54687500e-01,1,0,0,0,0,0,0,0
6.11081600e-05,-2.71875000e-02,3.25000000e+00,1,0,0,0,0,0,0,0
6.11121600e-05,1.25000000e-02,3.30187500e+00,1,0,0,0,0,0,0,0
6.11161600e-05,2.29062500e-01,3.23343750e+00,1,0,0,0,0,0,0,0
6.11201600e-05,1.07187500e-01,2.84968750e+00,1,0,0,0,0,0,0,0
6.11241600e-05,-1.65625000e-01,1.17937500e+00,0,0,0,1,0,0,0,0
6.11281600e-05,1.73125000e-01,-2.00000000e-02,0,0,0,1,0,0,0,0
6.11321600e-05,1.40625000e-02,-2.93750000e-02,0,0,0,1,0,0,0,0
6.11361600e-05,-3.29062500e-01,5.96562500e-01,0,0,0,1,0,0,0,0
6.11401600e-05,1.86250000e-01,2.38437500e-01,0,0,0,1,0,0,0,0
6.11441600e-05,5.12500000e-02,3.02500000e+00,0,0,0,1,0,0,0,0
6.11481600e-05,-2.34687500e-01,3.37875000e+00,0,0,0,1,0,0,0,0
6.11521600e-05,4.75000000e-02,3.46406250e+00,0,0,0,1,0,0,0,0
6.11561600e-05,2.47187500e-01,2.77750000e+00,0,0,0,1,0,0,0,0
6.11601600e-05,-3.06250000e-01,2.90656250e+00,0,0,0,1,0,0,0,0
6.11641600e-05,8.75000000e-02,9.68750000e-03,1,0,0,0,0,0,0,0
6.11681600e-05,-2.90625000e-02,8.34375000e-02,1,0,0,0,0,0,0,0
6.11721600e-05,-2.96250000e-01,3.28125000e-01,1,0,0,0,0,0,0,0
6.11761600e-05,-6.25000000e-03,4.34375000e-01,1,0,0,0,0,0,0,0
6.11801600e-05,1.88437500e-01,2.29500000e+00,1,0,0,0,0,0,0,0
6.11841600e-05,-2.13437500e-01,3.43718750e+00,1,0,0,0,0,0,0,0
6.11881600e-05,7.75000000e-02,3.40656250e+00,1,0,0,0,0,0,0,0
6.11921600e-05,3.53750000e-01,2.75718750e+00,1,0,0,0,0,0,0,0
6.11961600e-05,-2.23125000e-01,3.19968750e+00,1,0,0,0,0,0,0,0
6.12001600e-05,3.71875000e-02,1.11250000e-01,0,0,0,1,0,0,0,0
6.12041600e-05,1.36562500e-01,4.81250000e-02,0,0,0,1,0,0,0,0
6.12081600e-05,-1.34375000e-02,1.84375000e-02,0,0,0,1,0,0,0,0
6.12121600e-05,-1.08125000e-01,5.88437500e-01,0,0,0,1,0,0,0,0
6.12161600e-05,3.08437500e-01,1.18156250e+00,0,0,0,1,0,0,0,0
6.12201600e-05,-1.15625000e-01,3.34843750e+00,0,0,0,1,0,0,0,0
6.12241600e-05,7.15625000e-02,3.33218750e+00,0,0,0,1,0,0,0,0
6.12281600e-05,3.90312500e-01,2.90343750e+00,0,0,0,1,0,0,0,0
6.12321600e-05,-1.62500000e-02,2.97343750e+00,0,0,0,1,0,0,0,0
6.12361600e-05,6.87500000e-03,5.94687500e-01,1,0,0,0,0,0,0,0
6.12401600e-05,3.03437500e-01,-1.06250000e-01,1,0,0,0,0,0,0,0
6.12441600e-05,1.24687500e-01,-8.21875000e-02,1,0,0,0,0,0,0,0
6.12481600e-05,-2.23437500e-01,6.52187500e-01,1,0,0,0,0,0,0,0
6.12521600e-05,3.67812500e-01,1.53437500e-01,1,0,0,0,0,0,0,0
6.12561600e-05,-1.56250000e-02,3.23812500e+00,1,0,0,0,0,0,0,0
6.12601600e-05,-2.75000000e-02,3.29250000e+00,1,0,0,0,0,0,0,0
6.12641600e-05,2.01562500e-01,3.26750000e+00,1,0,0,0,0,0,0,0
6.12681600e-05,1.12187500e-01,2.84718750e+00,1,0,0,0,0,0,0,0
6.12721600e-05,-1.60312500e-01,1.45750000e+00,0,0,0,1,0,0,0,0
6.12761600e-05,1.84687500e-01,-4.43750000e-02,0,0,0,1,0,0,0,0
6.12801600e-05,-1.31250000e-02,-4.06250000e-03,0,0,0,1,0,0,0,0
6.12841600e-05,-3.55000000e-01,5.83437500e-01,0,0,0,1,0,0,0,0
6.12881600e-05,1.57812500e-01,2.81562500e-01,0,0,0,1,0,0,0,0
6.12921600e-05,5.31250000e-02,2.97343750e+00,0,0,0,1,0,0,0,0
6.12961600e-05,-2.51875000e-01,3.40656250e+00,0,0,0,1,0,0,0,0
6.13001600e-05,2.15625000e-02,3.47562500e+00,0,0,0,1,0,0,0,0
6.13041600e-05,2.42500000e-01,2.77750000e+00,0,0,0,1,0,0,0,0
6.13081600e-05,-3.12187500e-01,2.94718750e+00,0,0,0,1,0,0,0,0
6.13121600e-05,7.53125000e-02,-2.81250000e-03,1,0,0,0,0,0,0,0
6.13161600e-05,-2.31250000e-02,8.90625000e-02,1,0,0,0,0,0,0,0
6.13201600e-05,-2.78125000e-01,2.88750000e-01,1,0,0,0,0,0,0,0
6.13241600e-05,-1.31250000e-02,4.52187500e-01,1,0,0,0,0,0,0,0
6.13281600e-05,1.90625000e-01,2.33000000e+00,1,0,0,0,0,0,0,0
6.13321600e-05,-1.95000000e-01,3.43468750e+00,1,0,0,0,0,0,0,0
6.13361600e-05,4.21875000e-02,3.41593750e+00,1,0,0,0,0,0,0,0
6.13401600e-05,3.51562500e-01,2.75343750e+00,1,0,0,0,0,0,0,0
6.13441600e-05,-2.30937500e-01,3.21218750e+00,1,0,0,0,0,0,0,0
6.13481600e-05,2.87500000e-02,1.48437500e-01,0,0,0,1,0,0,0,0
6.13521600e-05,1.73125000e-01,4.00000000e-02,0,0,0,1,0,0,0,0
6.13561600e-05,-3.75000000e-03,-1.84375000e-02,0,0,0,1,0,0,0,0
6.13601600e-05,-1.25312500e-01,5.92187500e-01,0,0,0,1,0,0,0,0
6.13641600e-05,3.43437500e-01,9.28750000e-01,0,0,0,1,0,0,0,0
6.13681600e-05,-1.06562500e-01,3.33281250e+00,0,0,0,1,0,0,0,0
6.13721600e-05,6.93750000e-02,3.30843750e+00,0,0,0,1,0,0,0,0
6.13761600e-05,3.64062500e-01,2.92500000e+00,0,0,0,1,0,0,0,0
6.13801600e-05,-5.93750000e-03,2.97468750e+00,0,0,0,1,0,0,0,0
6.13841600e-05,-2.03125000e-02,7.29062500e-01,1,0,0,0,0,0,0,0
6.13881600e-05,2.86250000e-01,-9.59375000e-02,1,0,0,0,0,0,0,0
6.13921600e-05,6.46875000e-02,-4.93750000e-02,1,0,0,0,0,0,0,0
6.13961600e-05,-2.56562500e-01,6.37500000e-01,1,0,0,0,0,0,0,0
6.14001600e-05,3.53437500e-01,1.89062500e-01,1,0,0,0,0,0,0,0
6.14041600e-05,-2.84375000e-02,3.24906250e+00,1,0,0,0,0,0,0,0
6.14081600e-05,-4.81250000e-02,3.30968750e+00,1,0,0,0,0,0,0,0
6.14121600e-05,1.85625000e-01,3.27937500e+00,1,0,0,0,0,0,0,0
6.14161600e-05,1.29062500e-01,2.83312500e+00,1,0,0,0,0,0,0,0
6.14201600e-05,-1.56875000e-01,1.43000000e+00,0,0,0,1,0,0,0,0
6.14241600e-05,1.66875000e-01,-3.25000000e-02,0,0,0,1,0,0,0,0
6.14281600e-05,6.56250000e-03,-8.43750000e-03,0,0,0,1,0,0,0,0
6.14321600e-05,-3.48750000e-01,5.65937500e-01,0,0,0,1,0,0,0,0
6.14361600e-05,1.34375000e-01,2.90625000e-01,0,0,0,1,0,0,0,0
6.14401600e-05,6.68750000e-02,2.97718750e+00,0,0,0,1,0,0,0,0
6.14441600e-05,-2.50625000e-01,3.40937500e+00,0,0,0,1,0,0,0,0
6.14481600e-05,1.15625000e-02,3.47375000e+00,0,0,0,1,0,0,0,0
6.14521600e-05,2.28437500e-01,2.77593750e+00,0,0,0,1,0,0,0,0
6.14561600e-05,-3.29687500e-01,3.09406250e+00,0,0,0,1,0,0,0,0
6.14601600e-05,5.75000000e-02,2.96875000e-02,1,0,0,0,0,0,0,0
6.14641600e-05,-6.25000000e-04,8.18750000e-02,1,0,0,0,0,0,0,0
6.14681600e-05,-2.58437500e-01,2.60000000e-01,1,0,0,0,0,0,0,0
6.14721600e-05,-2.06250000e-02,4.47187500e-01,1,0,0,0,0,0,0,0
6.14761600e-05,2.16875000e-01,2.15906250e+00,1,0,0,0,0,0,0,0
6.14801600e-05,-2.03750000e-01,3.44781250e+00,1,0,0,0,0,0,0,0
6.14841600e-05,7.06250000e-02,3.38625000e+00,1,0,0,0,0,0,0,0
6.14881600e-05,3.71562500e-01,2.76875000e+00,1,0,0,0,0,0,0,0
6.14921600e-05,-1.70625000e-01,3.16125000e+00,1,0,0,0,0,0,0,0
6.14961600e-05,2.59375000e-02,1.58437500e-01,0,0,0,1,0,0,0,0
6.15001600e-05,2.12812500e-01,3.12500000e-02,0,0,0,1,0,0,0,0
6.15041600e-05,1.90625000e-02,-4.21875000e-02,0,0,0,1,0,0,0,0
6.15081600e-05,-1.43750000e-01,6.07187500e-01,0,0,0,1,0,0,0,0
6.15121600e-05,3.30937500e-01,8.75625000e-01,0,0,0,1,0,0,0,0
6.15161600e-05,-1.06562500e-01,3.31562500e+00,0,0,0,1,0,0,0,0
6.15201600e-05,4.43750000e-02,3.32843750e+00,0,0,0,1,0,0,0,0
6.15241600e-05,3.72187500e-01,2.95000000e+00,0,0,0,1,0,0,0,0
6.15281600e-05,2.15625000e-02,2.95812500e+00,0,0,0,1,0,0,0,0
6.15321600e-05,-3.40625000e-02,7.15312500e-01,1,0,0,0,0,0,0,0
6.15361600e-05,2.89375000e-01,-8.50000000e-02,1,0,0,0,0,0,0,0
6.15401600e-05,9.81250000e-02,-5.68750000e-02,1,0,0,0,0,0,0,0
6.15441600e-05,-2.56562500e-01,6.52187500e-01,1,0,0,0,0,0,0,0
6.15481600e-05,3.58437500e-01,1.60937500e-01,1,0,0,0,0,0,0,0
6.15521600e-05,-1.06250000e-02,3.23187500e+00,1,0,0,0,0,0,0,0
6.15561600e-05,-6.62500000e-02,3.31500000e+00,1,0,0,0,0,0,0,0
6.15601600e-05,1.47500000e-01,3.31531250e+00,1,0,0,0,0,0,0,0
6.15641600e-05,1.45000000e-01,2.82062500e+00,1,0,0,0,0,0,0,0
6.15681600e-05,-1.68750000e-01,1.67781250e+00,0,0,0,1,0,0,0,0
6.15721600e-05,1.77187500e-01,-1.31250000e-02,0,0,0,1,0,0,0,0
6.15761600e-05,-1.84375000e-02,-3.12500000e-04,0,0,0,1,0,0,0,0
6.15801600e-05,-3.72187500e-01,5.48125000e-01,0,0,0,1,0,0,0,0
6.15841600e-05,1.00625000e-01,3.08750000e-01,0,0,0,1,0,0,0,0
6.15881600e-05,8.65625000e-02,2.84375000e+00,0,0,0,1,0,0,0,0
6.15921600e-05,-2.58437500e-01,3.43187500e+00,0,0,0,1,0,0,0,0
6.15961600e-05,3.65625000e-02,3.46187500e+00,0,0,0,1,0,0,0,0
6.16001600e-05,2.54687500e-01,2.78437500e+00,0,0,0,1,0,0,0,0
6.16041600e-05,-3.16875000e-01,3.15343750e+00,0,0,0,1,0,0,0,0
6.16081600e-05,6.68750000e-02,3.00000000e-02,1,0,0,0,0,0,0,0
6.16121600e-05,-5.62500000e-03,7.53125000e-02,1,0,0,0,0,0,0,0
6.16161600e-05,-2.33125000e-01,2.16562500e-01,1,0,0,0,0,0,0,0
6.16201600e-05,-2.96875000e-02,4.76250000e-01,1,0,0,0,0,0,0,0
6.16241600e-05,2.21562500e-01,2.12500000e+00,1,0,0,0,0,0,0,0
6.16281600e-05,-1.72500000e-01,3.42906250e+00,1,0,0,0,0,0,0,0
6.16321600e-05,5.00000000e-02,3.38625000e+00,1,0,0,0,0,0,0,0
6.16361600e-05,3.85312500e-01,2.77500000e+00,1,0,0,0,0,0,0,0
6.16401600e-05,-1.50937500e-01,3.15625000e+00,1,0,0,0,0,0,0,0
6.16441600e-05,9.68750000e-03,1.58125000e-01,0,0,0,1,0,0,0,0
6.16481600e-05,1.79687500e-01,4.00000000e-02,0,0,0,1,0,0,0,0
6.16521600e-05,2.37500000e-02,-5.59375000e-02,0,0,0,1,0,0,0,0
6.16561600e-05,-1.31875000e-01,6.15937500e-01,0,0,0,1,0,0,0,0
6.16601600e-05,3.62812500e-01,5.19062500e-01,0,0,0,1,0,0,0,0
6.16641600e-05,-9.53125000e-02,3.29312500e+00,0,0,0,1,0,0,0,0
6.16681600e-05,6.03125000e-02,3.31968750e+00,0,0,0,1,0,0,0,0
6.16721600e-05,3.39687500e-01,3.03781250e+00,0,0,0,1,0,0,0,0
6.16761600e-05,5.00000000e-02,2.94187500e+00,0,0,0,1,0,0,0,0
6.16801600e-05,-8.12500000e-02,8.18437500e-01,1,0,0,0,0,0,0,0
6.16841600e-05,2.95937500e-01,-1.02812500e-01,1,0,0,0,0,0,0,0
6.16881600e-05,5.78125000e-02,-2.90625000e-02,1,0,0,0,0,0,0,0
6.16921600e-05,-2.61250000e-01,6.57187500e-01,1,0,0,0,0,0,0,0
6.16961600e-05,3.33437500e-01,1.65625000e-01,1,0,0,0,0,0,0,0
6.17001600e-05,-4.37500000e-03,3.21343750e+00,1,0,0,0,0,0,0,0
6.17041600e-05,-9.81250000e-02,3.33375000e+00,1,0,0,0,0,0,0,0
6.17081600e-05,1.21250000e-01,3.36250000e+00,1,0,0,0,0,0,0,0
6.17121600e-05,1.46875000e-01,2.81187500e+00,1,0,0,0,0,0,0,0
6.17161600e-05,-1.93125000e-01,1.61031250e+00,0,0,0,1,0,0,0,0
6.17201600e-05,1.54062500e-01,-4.37500000e-03,0,0,0,1,0,0,0,0
6.17241600e-05,-7.81250000e-03,6.25000000e-04,0,0,0,1,0,0,0,0
6.17281600e-05,-3.48750000e-01,5.53437500e-01,0,0,0,1,0,0,0,0
6.17321600e-05,1.02812500e-01,3.19062500e-01,0,0,0,1,0,0,0,0
6.17361600e-05,9.12500000e-02,2.86093750e+00,0,0,0,1,0,0,0,0
6.17401600e-05,-2.54687500e-01,3.43437500e+00,0,0,0,1,0,0,0,0
6.17441600e-05,2.03125000e-02,3.47906250e+00,0,0,0,1,0,0,0,0
6.17481600e-05,2.78750000e-01,2.77875000e+00,0,0,0,1,0,0,0,0
6.17521600e-05,-3.30625000e-01,3.16718750e+00,0,0,0,1,0,0,0,0
6.17561600e-05,4.96875000e-02,3.06250000e-02,1,0,0,0,0,0,0,0
6.17601600e-05,-6.25000000e-03,7.59375000e-02,1,0,0,0,0,0,0,0
6.17641600e-05,-2.24062500e-01,2.28437500e-01,1,0,0,0,0,0,0,0
6.17681600e-05,-3.65625000e-02,4.76250000e-01,1,0,0,0,0,0,0,0
6.17721600e-05,1.96250000e-01,1.96187500e+00,1,0,0,0,0,0,0,0
6.17761600e-05,-1.86562500e-01,3.42781250e+00,1,0,0,0,0,0,0,0
6.17801600e-05,7.84375000e-02,3.37375000e+00,1,0,0,0,0,0,0,0
6.17841600e-05,4.01250000e-01,2.78062500e+00,1,0,0,0,0,0,0,0
6.17881600e-05,-1.35937500e-01,3.12375000e+00,1,0,0,0,0,0,0,0
6.17921600e-05,2.81250000e-03,2.39375000e-01,0,0,0,1,0,0,0,0
6.17961600e-05,2.55625000e-01,3.12500000e-04,0,0,0,1,0,0,0,0
6.18001600e-05,3.40625000e-02,-7.56250000e-02,0,0,0,1,0,0,0,0
6.18041600e-05,-1.34687500e-01,6.05937500e-01,0,0,0,1,0,0,0,0
6.18081600e-05,3.71562500e-01,4.37187500e-01,0,0,0,1,0,0,0,0
6.18121600e-05,-8.53125000e-02,3.29687500e+00,0,0,0,1,0,0,0,0
6.18161600e-05,5.43750000e-02,3.30500000e+00,0,0,0,1,0,0,0,0
6.18201600e-05,3.20625000e-01,3.03281250e+00,0,0,0,1,0,0,0,0
6.18241600e-05,3.65625000e-02,2.92531250e+00,0,0,0,1,0,0,0,0
6.18281600e-05,-7.50000000e-02,8.33437500e-01,1,0,0,0,0,0,0,0
6.18321600e-05,2.61875000e-01,-8.37500000e-02,1,0,0,0,0,0,0,0
6.18361600e-05,5.68750000e-02,-5.00000000e-02,1,0,0,0,0,0,0,0
6.18401600e-05,-2.69062500e-01,6.64687500e-01,1,0,0,0,0,0,0,0
6.18441600e-05,3.30625000e-01,1.86562500e-01,1,0,0,0,0,0,0,0
6.18481600e-05,1.37500000e-02,3.21718750e+00,1,0,0,0,0,0,0,0
6.18521600e-05,-1.07187500e-01,3.32718750e+00,1,0,0,0,0,0,0,0
6.18561600e-05,1.08750000e-01,3.39687500e+00,1,0,0,0,0,0,0,0
6.18601600e-05,1.49062500e-01,2.81187500e+00,1,0,0,0,0,0,0,0
6.18641600e-05,-1.96875000e-01,1.84468750e+00,0,0,0,1,0,0,0,0
6.18681600e-05,1.66562500e-01,2.18750000e-03,0,0,0,1,0,0,0,0
6.18721600e-05,-2.56250000e-02,9.06250000e-03,0,0,0,1,0,0,0,0
6.18761600e-05,-3.68125000e-01,5.32187500e-01,0,0,0,1,0,0,0,0
6.18801600e-05,6.78125000e-02,3.40312500e-01,0,0,0,1,0,0,0,0
6.18841600e-05,1.04062500e-01,2.72187500e+00,0,0,0,1,0,0,0,0
6.18881600e-05,-2.69062500e-01,3.44562500e+00,0,0,0,1,0,0,0,0
6.18921600e-05,4.21875000e-02,3.45781250e+00,0,0,0,1,0,0,0,0
6.18961600e-05,2.93125000e-01,2.78687500e+00,0,0,0,1,0,0,0,0
6.19001600e-05,-3.30937500e-01,3.23593750e+00,0,0,0,1,0,0,0,0
6.19041600e-05,3.78125000e-02,2.78125000e-02,1,0,0,0,0,0,0,0
6.19081600e-05,1.28125000e-02,7.18750000e-02,1,0,0,0,0,0,0,0
6.19121600e-05,-1.66875000e-01,1.54062500e-01,1,0,0,0,0,0,0,0
6.19161600e-05,-5.75000000e-02,5.05000000e-01,1,0,0,0,0,0,0,0
6.19201600e-05,2.24375000e-01,1.94687500e+00,1,0,0,0,0,0,0,0
6.19241600e-05,-1.59687500e-01,3.41281250e+00,1,0,0,0,0,0,0,0
6.19281600e-05,5.87500000e-02,3.38531250e+00,1,0,0,0,0,0,0,0
6.19321600e-05,4.01562500e-01,2.77750000e+00,1,0,0,0,0,0,0,0
6.19361600e-05,-1.23125000e-01,3.09468750e+00,1,0,0,0,0,0,0,0
6.19401600e-05,1.65625000e-02,2.60625000e-01,0,0,0,1,0,0,0,0
6.19441600e-05,2.51562500e-01,-8.12500000e-03,0,0,0,1,0,0,0,0
6.19481600e-05,6.09375000e-02,-9.18750000e-02,0,0,0,1,0,0,0,0
6.19521600e-05,-1.50000000e-01,6.13437500e-01,0,0,0,1,0,0,0,0
6.19561600e-05,3.80000000e-01,4.61562500e-01,0,0,0,1,0,0,0,0
6.19601600e-05,-6.78125000e-02,3.28093750e+00,0,0,0,1,0,0,0,0
6.19641600e-05,4.00000000e-02,3.30250000e+00,0,0,0,1,0,0,0,0
6.19681600e-05,3.15625000e-01,3.05937500e+00,0,0,0,1,0,0,0,0
6.19721600e-05,4.59375000e-02,2.91781250e+00,0,0,0,1,0,0,0,0
6.19761600e-05,-7.53125000e-02,9.89687500e-01,1,0,0,0,0,0,0,0
